,Rk,Player,Pos,Age,Tm,Games,Games Started,Minutes Played,Field Goals Per 100 Team Possessions,Field Goal Attempts Per 100 Team Possessions,Field Goal Percentage,3-Point Field Goals Per 100 Team Possesssions,3-Point Field Goal Attempts Per 100 Team Possessions,3-Point Field Goal Percentage,2-Point Field Goals Per 100 Team Possessions,2-Point Field Goal Attempts Per 100 Team Possessions,2-Point Field Goal Percentage,Free Throws Per 100 Team Possessions,Free Throw Attempts Per 100 Team Possessions,Free Throw Percentage,Offensive Rebounds Per 100 Team Possessions,Defensive Rebounds Per 100 Team Possessions,Total Rebounds Per 100 Team Possessions,Assists Per 100 Team Possessions,Steals Per 100 Team Possessions,Blocks Per 100 Team Possessions,Turnovers Per 100 Team Possessions,Personal Fouls Per 100 Team Possessions,Points Per 100 Team Possessions,,Offensive Rating,Defensive Rating
117,113,LeBron James,SF,41,LAL,10,10,384,11.3,24.6,.459,2.3,7.0,.327,9.0,17.6,.511,6.3,8.5,.746,0.5,8.5,9.0,9.8,1.8,0.4,5.1,2.2,31.2,,109,113
118,114,Daniss Jenkins,PG,24,DET,14,3,318,7.1,19.6,.361,2.6,9.5,.271,4.5,10.1,.444,3.9,5.0,.774,2.1,3.9,5.9,6.7,1.0,0.8,1.6,3.7,20.5,,112,114
119,115,Isaiah Joe,SG,26,OKC,13,0,143,8.1,19.3,.418,5.6,16.2,.348,2.5,3.2,.778,0.4,0.4,1.000,1.8,4.6,6.3,4.9,2.5,0.4,1.8,6.0,22.1,,118,113
120,116,Cameron Johnson,SF,29,DEN,6,6,186,8.1,16.2,.500,2.9,9.2,.314,5.2,7.1,.741,3.1,4.5,.706,0.8,4.2,5.0,3.7,1.6,0.5,1.6,4.7,22.3,,116,116
121,117,Jalen Johnson,SF,24,ATL,6,6,214,9.3,21.4,.435,2.1,7.2,.290,7.2,14.2,.508,6.5,7.4,.875,1.4,9.3,10.7,7.2,1.2,0.5,3.3,4.6,27.2,,111,122
122,118,Keldon Johnson,SF,26,SAS,23,0,411,7.9,19.4,.407,2.5,7.0,.362,5.4,12.5,.433,3.0,5.2,.581,3.5,5.6,9.1,2.4,1.8,0.4,2.9,6.2,21.3,,100,109
123,119,Nikola Jokić,C,30,DEN,6,6,237,11.1,24.9,.446,1.4,7.4,.194,9.7,17.5,.553,8.2,8.8,.930,1.8,14.4,16.2,11.7,1.2,1.0,4.7,4.3,31.9,,111,109
124,120,Spencer Jones,SF,24,DEN,6,3,145,4.4,6.4,.684,3.0,4.4,.692,1.3,2.0,.667,1.3,1.7,.800,1.0,3.0,4.0,0.7,1.3,2.4,1.3,6.7,13.1,,142,115
125,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
126,121,Tyus Jones,PG,29,DEN,3,0,30,6.5,13.0,.500,0.0,1.6,.000,6.5,11.4,.571,1.6,3.2,.500,0.0,0.0,0.0,8.1,3.2,0.0,0.0,4.9,14.6,,119,115
127,122,Luke Kennard,SG,29,LAL,10,5,326,6.2,12.7,.488,2.9,6.0,.474,3.3,6.7,.500,3.0,3.6,.826,0.5,5.1,5.6,3.6,1.4,0.2,2.2,2.5,18.2,,119,117
128,123,Corey Kispert,SF,26,ATL,5,0,54,3.7,20.2,.182,0.9,11.0,.083,2.8,9.2,.300,1.8,2.8,.667,2.8,4.6,7.4,5.5,1.8,0.0,2.8,7.4,10.1,,63,123
129,124,Maxi Kleber,PF,34,LAL,3,0,14,0.0,3.7,.000,0.0,0.0,,0.0,3.7,.000,3.7,7.4,.500,7.4,0.0,7.4,11.1,3.7,0.0,7.4,7.4,3.7,,83,115
130,125,Dalton Knecht,SF,24,LAL,5,0,18,8.6,23.0,.375,5.7,14.4,.400,2.9,8.6,.333,5.7,5.7,1.000,0.0,17.2,17.2,8.6,0.0,0.0,2.9,0.0,28.7,,118,111
131,126,Tyler Kolek,PG,24,NYK,8,0,53,10.4,23.7,.440,3.8,8.5,.444,6.6,15.1,.438,1.9,1.9,1.000,0.9,4.7,5.7,11.4,0.0,0.9,2.8,2.8,26.5,,119,111
132,127,Luke Kornet,C,30,SAS,23,1,296,5.5,9.7,.569,0.2,0.2,1.000,5.3,9.5,.561,2.8,3.7,.773,6.7,8.3,15.0,2.7,2.3,2.7,2.0,7.0,14.0,,131,103
133,128,Vít Krejčí,PG,25,POR,4,0,16,3.1,12.5,.250,0.0,9.4,.000,3.1,3.1,1.000,0.0,0.0,,0.0,3.1,3.1,6.3,0.0,0.0,0.0,9.4,6.3,,80,124
134,129,Jonathan Kuminga,PF,23,ATL,6,0,156,9.2,19.1,.483,1.6,7.6,.208,7.6,11.5,.667,6.1,8.3,.731,1.9,4.5,6.4,1.9,1.0,1.0,1.9,5.1,26.1,,112,124
135,130,Chaz Lanier,SG,24,DET,3,0,8,6.4,19.1,.333,0.0,6.4,.000,6.4,12.8,.500,0.0,0.0,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,12.8,,92,120
136,131,Jake LaRavia,PF,24,LAL,8,0,114,4.1,12.2,.333,0.9,3.2,.286,3.2,9.1,.350,2.7,2.7,1.000,4.1,3.6,7.7,2.7,1.8,2.7,5.0,7.3,11.8,,83,114
137,132,A.J. Lawson,SG,25,TOR,7,0,51,3.9,15.5,.250,1.9,7.7,.250,1.9,7.7,.250,1.9,1.9,1.000,0.0,2.9,2.9,3.9,0.0,1.9,1.9,7.7,11.6,,79,119
138,133,Caris LeVert,SG,31,DET,13,0,216,6.9,15.4,.446,2.4,6.4,.370,4.5,9.0,.500,2.1,2.4,.900,1.4,5.4,6.9,3.8,1.9,1.4,1.9,4.7,18.2,,115,110
139,134,Kyle Lowry,PG,39,PHI,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,17.1,17.1,0.0,0.0,0.0,0.0,17.1,0.0,,,116
140,135,Khaman Maluach,C,19,PHO,4,0,45,4.5,9.0,.500,0.0,1.1,.000,4.5,7.8,.571,0.0,0.0,,2.2,7.8,10.1,0.0,0.0,0.0,3.4,4.5,9.0,,79,131
141,136,Sandro Mamukelashvili,C,26,TOR,7,0,104,6.6,16.6,.400,1.9,6.6,.286,4.7,10.0,.476,1.4,3.3,.429,5.2,11.4,16.6,3.3,2.4,1.4,1.9,5.7,16.6,,104,108
142,137,Tyrese Maxey,PG,25,PHI,11,11,437,11.2,24.7,.455,3.0,8.7,.351,8.2,16.0,.511,5.0,5.6,.896,0.5,4.7,5.2,7.6,1.1,0.5,2.7,2.6,30.6,,114,123
143,138,Miles McBride,SG,25,NYK,19,2,334,5.3,15.8,.333,4.5,12.0,.375,0.8,3.8,.200,1.1,1.2,.875,1.4,2.1,3.5,3.5,1.2,0.6,1.5,5.1,16.1,,107,110
144,139,Jared McCain,SG,21,OKC,15,2,258,10.9,26.5,.412,5.1,13.6,.371,5.8,12.9,.455,2.3,2.9,.800,1.8,3.7,5.5,2.9,1.0,0.0,2.1,3.7,29.2,,107,118
145,140,CJ McCollum,PG,34,ATL,6,6,192,11.9,25.6,.465,2.6,8.5,.303,9.3,17.1,.545,3.4,6.2,.542,1.8,2.8,4.7,3.1,1.6,1.8,5.4,3.6,29.8,,92,123
146,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
147,141,Jaden McDaniels,PF,25,MIN,12,12,406,9.2,20.8,.443,1.2,5.0,.238,8.0,15.9,.507,3.5,4.1,.857,3.3,4.8,8.2,3.4,0.7,0.9,2.0,6.3,23.2,,109,116
148,142,Jordan McLaughlin,PG,29,SAS,10,0,46,7.5,11.8,.636,3.2,5.4,.600,4.3,6.4,.667,2.1,2.1,1.000,2.1,6.4,8.6,10.7,2.1,0.0,2.1,3.2,20.4,,157,108
149,143,Sam Merrill,SG,29,CLE,17,0,338,6.1,14.3,.427,4.3,11.6,.372,1.8,2.7,.667,3.1,3.7,.840,1.2,1.9,3.1,2.8,1.2,0.0,1.3,6.0,19.7,,127,120
150,144,Ajay Mitchell,SG,23,OKC,11,7,317,10.0,21.7,.460,2.1,6.3,.325,7.9,15.4,.515,4.3,4.8,.900,2.1,4.4,6.5,7.5,2.7,0.2,2.4,3.2,26.3,,119,113
151,145,Donovan Mitchell,SG,29,CLE,18,18,652,13.2,29.3,.451,3.9,12.1,.327,9.3,17.3,.538,5.8,7.1,.815,1.2,5.6,6.7,4.3,1.6,0.4,3.6,4.3,36.2,,111,116
152,146,Evan Mobley,PF,24,CLE,18,18,640,9.0,16.8,.535,1.9,5.6,.338,7.1,11.2,.634,4.3,6.9,.621,2.9,8.5,11.4,5.5,1.3,2.5,3.2,3.4,24.1,,120,112
153,147,Jonathan Mogbo,PF,24,TOR,3,0,4,24.7,24.7,1.000,0.0,0.0,,24.7,24.7,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,49.4,,200,123
154,148,Jamal Murray,PG,28,DEN,6,6,238,9.4,26.4,.357,2.3,8.6,.262,7.2,17.8,.402,8.0,8.2,.975,1.4,4.7,6.1,7.0,1.0,0.4,2.7,2.0,29.1,,101,117
155,149,Kris Murray,SF,25,POR,5,0,25,4.0,8.0,.500,0.0,4.0,.000,4.0,4.0,1.000,2.0,4.0,.500,2.0,4.0,6.0,0.0,0.0,0.0,6.0,6.0,10.0,,66,123
156,150,Collin Murray-Boyles,PF,20,TOR,7,0,191,10.9,16.5,.656,0.0,0.8,.000,10.9,15.8,.689,4.4,5.7,.773,5.4,6.2,11.6,4.4,2.3,2.1,3.4,4.1,26.1,,128,112
157,151,Larry Nance Jr.,PF,33,CLE,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,,0,124
158,152,Asa Newell,PF,20,ATL,2,0,11,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,0.0,0.0,,0.0,0.0,0.0,4.5,4.5,4.5,0.0,4.5,9.0,,118,115
159,153,Zeke Nnaji,PF,25,DEN,2,0,19,5.1,5.1,1.000,2.6,2.6,1.000,2.6,2.6,1.000,12.8,15.4,.833,2.6,5.1,7.7,2.6,2.6,0.0,0.0,7.7,25.6,,222,113
160,154,Royce O'Neale,SF,32,PHO,4,0,97,4.7,7.3,.643,4.2,6.8,.615,0.5,0.5,1.000,2.6,3.1,.833,2.1,10.9,13.0,4.7,1.0,0.5,2.1,6.2,16.1,,156,126
161,155,Josh Okogie,SG,27,HOU,6,2,104,5.5,12.6,.440,2.5,6.5,.385,3.0,6.0,.500,1.0,1.0,1.000,3.0,4.0,7.1,2.5,3.5,0.0,1.5,6.0,14.6,,117,109
162,156,Onyeka Okongwu,C,25,ATL,6,6,199,7.0,12.0,.583,2.5,5.5,.455,4.5,6.5,.692,2.2,3.0,.750,2.0,8.0,10.0,3.5,1.7,1.2,1.7,5.2,18.7,,131,120
163,157,Kelly Olynyk,C,34,SAS,9,0,35,11.3,21.1,.533,7.0,11.3,.625,4.2,9.9,.429,5.6,9.9,.571,0.0,9.9,9.9,4.2,5.6,0.0,5.6,4.2,35.2,,112,98
164,158,Kelly Oubre Jr.,SF,30,PHI,11,11,364,6.7,14.9,.453,1.4,5.5,.256,5.3,9.4,.567,3.1,3.8,.815,1.7,7.3,9.0,1.7,0.7,0.7,1.1,3.9,18.0,,111,121
165,159,Noah Penda,SF,21,ORL,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,16.8,16.8,0.0,0.0,0.0,0.0,0.0,0.0,,,106
166,160,Julian Phillips,SF,22,MIN,5,0,25,3.8,11.5,.333,3.8,7.7,.500,0.0,3.8,.000,0.0,0.0,,0.0,1.9,1.9,3.8,3.8,0.0,1.9,1.9,11.5,,98,112
167,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
168,161,Jalen Pickett,SG,26,DEN,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,12.2,24.4,.500,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,12.2,,148,123
169,162,Mason Plumlee,C,35,SAS,6,0,18,5.5,8.2,.667,0.0,0.0,,5.5,8.2,.667,0.0,0.0,,0.0,10.9,10.9,5.5,0.0,8.2,2.7,10.9,10.9,,112,100
170,163,Jakob Poeltl,C,30,TOR,7,7,134,7.4,11.4,.645,0.0,0.0,,7.4,11.4,.645,3.3,5.2,.643,4.4,11.1,15.5,3.7,2.2,2.2,2.2,7.0,18.1,,128,108
171,164,Craig Porter Jr.,PG,25,CLE,7,0,21,2.4,7.2,.333,0.0,2.4,.000,2.4,4.8,.500,0.0,0.0,,0.0,7.2,7.2,9.6,0.0,0.0,9.6,2.4,4.8,,56,119
172,165,Payton Pritchard,PG,28,BOS,7,0,231,8.6,20.4,.424,3.8,12.2,.309,4.9,8.2,.595,1.6,1.8,.875,2.0,3.8,5.8,8.0,0.7,0.0,1.1,1.1,22.6,,124,115
173,166,Tyrese Proctor,PG,21,CLE,4,0,13,0.0,7.8,.000,0.0,7.8,.000,0.0,0.0,,7.8,7.8,1.000,0.0,3.9,3.9,7.8,0.0,0.0,7.8,3.9,7.8,,65,121
174,167,Neemias Queta,C,26,BOS,7,6,152,8.4,11.5,.735,0.0,0.0,,8.4,11.5,.735,5.1,6.4,.789,4.0,16.2,20.2,1.3,0.3,2.0,2.0,9.8,21.9,,142,107
175,168,Julius Randle,PF,31,MIN,12,12,400,8.0,20.7,.390,1.2,4.9,.244,6.8,15.7,.435,5.8,7.8,.738,3.6,7.2,10.8,4.1,0.7,0.1,4.1,4.9,23.1,,97,116
176,169,Austin Reaves,SG,27,LAL,6,5,221,8.7,21.3,.407,2.1,8.2,.257,6.6,13.1,.500,8.7,10.1,.860,0.7,4.9,5.6,8.2,0.0,1.6,6.3,4.9,28.1,,102,118
177,170,Paul Reed,C,26,DET,9,0,86,16.6,24.9,.667,1.2,3.0,.400,15.4,22.0,.703,5.3,7.1,.750,10.7,10.7,21.4,3.0,0.6,3.6,4.2,8.3,39.8,,132,107
178,171,Naz Reid,C,26,MIN,12,0,323,8.8,18.1,.484,3.3,8.2,.400,5.5,10.0,.552,1.6,2.5,.647,2.1,11.0,13.1,3.7,0.7,0.6,2.4,5.6,22.5,,113,113
179,172,Jase Richardson,SG,20,ORL,1,0,3,33.5,33.5,1.000,33.5,33.5,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.6,,300,119
180,173,Zaccharie Risacher,SF,20,ATL,3,0,23,10.8,30.2,.357,2.2,10.8,.200,8.6,19.4,.444,0.0,0.0,,8.6,10.8,19.4,0.0,0.0,0.0,0.0,4.3,23.8,,93,124
181,174,Duncan Robinson,SG,31,DET,13,11,383,6.8,15.2,.447,5.5,12.0,.456,1.3,3.2,.417,1.5,2.4,.611,0.5,3.6,4.1,4.0,2.3,0.4,1.7,5.1,20.5,,125,112
182,175,Mitchell Robinson,C,27,NYK,18,0,251,7.0,10.4,.673,0.0,0.0,,7.0,10.4,.673,3.4,11.6,.293,9.4,10.4,19.8,1.4,1.4,2.2,1.6,5.4,17.4,,124,102
183,176,Marcus Sasser,PG,25,DET,6,0,61,9.2,19.2,.478,4.2,11.7,.357,5.0,7.5,.667,0.0,0.0,,2.5,1.7,4.2,2.5,2.5,0.0,1.7,3.3,22.6,,118,113
184,177,Baylor Scheierman,SG,25,BOS,7,1,99,5.7,13.5,.423,4.1,10.9,.381,1.6,2.6,.600,0.0,0.0,,3.6,6.7,10.3,2.1,3.1,0.5,1.0,4.1,15.5,,123,108
185,178,Dennis Schröder,PG,32,CLE,17,0,271,6.0,15.6,.381,2.0,6.1,.333,3.9,9.5,.412,3.5,4.5,.792,0.7,3.9,4.7,7.6,1.1,0.6,4.5,4.5,17.5,,99,118
186,179,Alperen Şengün,C,23,HOU,6,6,232,10.4,22.4,.465,0.2,1.8,.125,10.2,20.5,.495,6.5,9.5,.690,4.7,9.0,13.8,6.3,2.5,1.8,4.1,4.7,27.5,,108,106
187,180,Landry Shamet,SG,28,NYK,19,0,310,6.3,13.9,.453,4.7,9.9,.475,1.6,4.0,.400,1.1,1.5,.778,0.8,2.6,3.4,2.3,0.6,0.3,1.3,5.3,18.5,,124,111
188,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
189,181,Terrence Shannon Jr.,SG,25,MIN,9,3,203,9.0,22.2,.404,1.9,7.6,.250,7.1,14.7,.484,5.2,5.7,.917,1.2,4.3,5.4,2.8,0.9,0.0,1.9,5.2,25.1,,105,117
190,182,Shaedon Sharpe,SG,22,POR,5,0,67,10.5,25.4,.412,2.2,8.2,.273,8.2,17.2,.478,3.7,6.0,.625,2.2,3.7,6.0,2.2,1.5,1.5,0.0,3.7,26.9,,108,119
191,183,Jamal Shead,PG,23,TOR,7,4,224,5.1,14.3,.354,3.1,9.3,.333,2.0,5.1,.391,0.7,1.3,.500,0.7,2.4,3.1,7.7,2.2,0.2,3.1,4.9,13.9,,97,117
192,184,Reed Sheppard,SG,21,HOU,6,5,192,7.4,24.0,.307,4.4,14.7,.296,3.0,9.3,.324,0.8,1.1,.750,0.3,1.4,1.6,7.6,3.5,1.4,3.3,3.8,19.9,,90,109
193,185,Max Shulga,SG,23,BOS,2,0,5,10.2,20.5,.500,10.2,20.5,.500,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,30.7,,142,119
194,186,Marcus Smart,SG,31,LAL,10,10,345,5.8,14.8,.394,2.5,7.5,.340,3.3,7.3,.449,5.1,6.4,.791,1.5,3.7,5.2,7.6,3.6,1.5,5.2,4.6,19.3,,102,111
195,187,Jabari Smith Jr.,PF,22,HOU,6,6,252,6.9,17.7,.388,3.9,10.6,.373,2.9,7.1,.412,4.2,5.4,.769,2.5,8.1,10.6,2.3,1.2,0.8,1.2,3.5,21.8,,118,111
196,188,Nick Smith Jr.,SG,21,LAL,6,0,18,17.2,40.2,.429,8.6,20.1,.429,8.6,20.1,.429,2.9,5.7,.500,0.0,2.9,2.9,2.9,2.9,2.9,2.9,0.0,46.0,,99,112
197,189,Tolu Smith,PF,25,DET,3,0,7,14.6,14.6,1.000,0.0,0.0,,14.6,14.6,1.000,0.0,0.0,,0.0,14.6,14.6,0.0,7.3,0.0,7.3,0.0,29.2,,99,93
198,190,Jeremy Sochan,PF,22,NYK,8,0,26,13.5,17.4,.778,1.9,3.9,.500,11.6,13.5,.857,9.6,15.4,.625,1.9,7.7,9.6,3.9,1.9,1.9,1.9,3.9,38.6,,151,103
199,191,Isaiah Stewart,C,24,DET,14,0,165,6.2,10.5,.588,1.2,2.5,.500,4.9,8.0,.615,3.7,5.3,.706,4.0,6.5,10.5,0.9,0.3,4.3,2.8,11.1,17.3,,121,109
200,192,Julian Strawther,SG,23,DEN,2,0,18,5.4,18.9,.286,2.7,8.1,.333,2.7,10.8,.250,2.7,5.4,.500,2.7,5.4,8.1,0.0,0.0,0.0,5.4,5.4,16.2,,66,119
201,193,Max Strus,SF,29,CLE,18,4,481,5.9,14.5,.406,4.0,11.1,.358,1.9,3.4,.563,2.3,2.5,.917,2.9,6.2,9.1,4.0,1.6,0.4,2.5,6.2,18.0,,117,115
202,194,Jalen Suggs,PG,24,ORL,7,7,248,5.3,17.7,.299,2.6,11.0,.241,2.6,6.7,.394,2.6,2.8,.929,1.0,4.7,5.7,5.9,2.6,0.8,4.3,5.5,15.8,,84,108
203,195,Jae'Sean Tate,SF,30,HOU,5,0,30,5.2,17.5,.300,0.0,7.0,.000,5.2,10.5,.500,7.0,10.5,.667,10.5,7.0,17.5,0.0,1.7,0.0,0.0,14.0,17.5,,109,110
204,196,Jayson Tatum,PF,27,BOS,6,6,218,11.3,23.7,.475,4.5,12.2,.365,6.8,11.5,.592,5.9,7.5,.781,1.4,13.6,15.0,9.6,1.6,0.0,4.0,2.6,32.9,,122,108
205,197,Garrett Temple,SG,39,TOR,2,0,2,0.0,24.7,.000,0.0,0.0,,0.0,24.7,.000,0.0,0.0,,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,,58,124
206,198,Dalen Terry,SG,23,PHI,7,0,39,5.2,17.1,.308,2.6,6.6,.400,2.6,10.5,.250,3.9,9.2,.429,0.0,5.2,5.2,9.2,6.6,0.0,2.6,3.9,17.1,,91,110
207,199,Adou Thiero,SF,21,LAL,6,0,34,4.6,9.1,.500,0.0,3.0,.000,4.6,6.1,.750,4.6,9.1,.500,7.6,10.6,18.3,1.5,0.0,0.0,6.1,7.6,13.7,,91,116
208,200,Amen Thompson,PG,23,HOU,6,6,264,8.3,17.1,.488,0.4,1.6,.250,7.9,15.5,.513,5.8,8.1,.707,3.0,5.4,8.3,6.7,2.4,1.4,3.0,3.8,22.8,,116,109
209,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
210,201,Ausar Thompson,SF,23,DET,14,14,427,5.9,11.6,.505,0.1,0.8,.143,5.7,10.8,.533,1.9,3.7,.516,5.4,7.8,13.1,5.3,3.3,3.0,2.7,4.9,13.7,,113,103
211,202,Matisse Thybulle,SG,28,POR,4,0,53,1.9,13.2,.143,0.9,10.4,.091,0.9,2.8,.333,1.9,1.9,1.000,0.9,6.6,7.6,3.8,2.8,2.8,0.0,2.8,6.6,,73,112
212,203,Nae'Qwan Tomlin,PF,25,CLE,7,0,19,10.6,15.9,.667,0.0,0.0,,10.6,15.9,.667,2.7,5.3,.500,10.6,2.7,13.3,5.3,2.7,0.0,2.7,8.0,23.9,,137,116
213,204,Nikola Topić,PG,20,OKC,9,0,22,4.6,13.7,.333,0.0,4.6,.000,4.6,9.1,.500,0.0,0.0,,0.0,4.6,4.6,6.9,4.6,0.0,4.6,2.3,9.1,,71,109
214,205,Karl-Anthony Towns,C,30,NYK,19,19,578,8.9,16.2,.551,2.3,4.9,.456,6.7,11.3,.592,6.1,6.7,.909,4.2,13.3,17.4,8.2,2.1,2.1,4.3,6.7,26.2,,131,99
215,206,Jaylon Tyson,SG,23,CLE,17,0,216,5.8,16.1,.362,2.1,8.9,.237,3.7,7.2,.516,2.3,3.5,.667,3.0,7.9,11.0,5.1,0.7,0.2,2.6,6.1,16.1,,102,116
216,207,Jonas Valančiūnas,C,33,DEN,4,0,25,9.7,13.6,.714,0.0,0.0,,9.7,13.6,.714,1.9,3.9,.500,5.8,11.7,17.5,1.9,0.0,1.9,9.7,21.4,21.4,,87,112
217,208,Jarred Vanderbilt,PF,26,LAL,7,0,75,6.2,15.2,.409,0.7,6.2,.111,5.5,9.0,.615,0.7,2.1,.333,3.4,13.1,16.5,1.4,1.4,0.0,0.7,8.3,13.8,,99,111
218,209,Devin Vassell,SG,25,SAS,23,23,801,6.5,14.9,.432,3.4,9.1,.378,3.0,5.8,.516,2.0,2.4,.821,1.2,6.3,7.5,3.8,1.8,1.0,1.4,2.8,18.3,,120,108
219,210,Gabe Vincent,PG,29,ATL,6,0,93,4.3,11.8,.364,3.2,9.6,.333,1.1,2.1,.500,2.1,2.7,.800,1.6,0.0,1.6,3.7,1.1,0.5,1.6,5.3,13.9,,110,127
220,211,Nikola Vučević,C,35,BOS,6,0,114,6.3,16.6,.378,3.1,10.8,.292,3.1,5.8,.538,0.9,1.8,.500,2.2,9.4,11.7,6.3,0.4,1.3,3.6,6.7,16.6,,99,111
221,212,Dean Wade,PF,29,CLE,18,14,407,3.7,8.1,.462,2.2,5.9,.375,1.5,2.1,.706,0.1,0.4,.333,3.0,5.7,8.7,1.7,1.6,0.1,1.2,2.6,9.8,,122,116
222,213,Franz Wagner,SF,24,ORL,4,4,122,10.3,23.5,.439,1.2,3.7,.333,9.1,19.8,.458,5.8,6.2,.933,1.6,7.4,9.1,5.8,4.5,0.4,2.5,3.3,27.6,,109,103
223,214,Moritz Wagner,C,28,ORL,2,0,13,3.9,15.5,.250,3.9,3.9,1.000,0.0,11.6,.000,7.7,7.7,1.000,3.9,7.7,11.6,0.0,0.0,0.0,3.9,11.6,19.4,,97,112
224,215,Jabari Walker,PF,23,PHI,6,0,29,1.8,17.6,.100,0.0,8.8,.000,1.8,8.8,.200,3.5,3.5,1.000,3.5,7.1,10.6,0.0,0.0,0.0,1.8,5.3,7.1,,50,124
225,216,Cason Wallace,SG,22,OKC,15,2,374,6.2,12.9,.479,4.0,8.3,.484,2.2,4.6,.471,0.9,1.1,.875,2.7,5.0,7.7,4.8,4.3,0.9,1.5,4.0,17.3,,134,108
226,217,Keaton Wallace,PG,26,ATL,3,0,15,6.6,26.5,.250,0.0,9.9,.000,6.6,16.6,.400,6.6,6.6,1.000,0.0,9.9,9.9,9.9,3.3,0.0,0.0,3.3,19.9,,89,117
227,218,Jordan Walsh,PF,21,BOS,7,0,89,2.3,10.9,.211,1.2,6.9,.167,1.2,4.0,.286,1.2,3.5,.333,3.5,6.9,10.4,4.0,2.3,1.2,0.0,2.9,6.9,,93,108
228,219,Ja'Kobe Walter,SG,21,TOR,7,5,224,5.5,14.8,.373,3.7,11.5,.327,1.8,3.3,.533,2.4,2.6,.917,0.4,4.4,4.9,2.2,3.1,0.4,0.9,4.4,17.2,,112,113
229,220,Lindy Waters III,SG,28,SAS,9,0,34,8.7,18.8,.462,4.3,11.6,.375,4.3,7.2,.600,0.0,0.0,,4.3,4.3,8.7,5.8,1.4,0.0,1.4,2.9,21.7,,127,108
230,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
231,221,Trendon Watford,PF,25,PHI,7,0,40,9.0,14.1,.636,0.0,1.3,.000,9.0,12.8,.700,7.7,10.2,.750,0.0,3.8,3.8,3.8,3.8,0.0,2.6,2.6,25.6,,126,117
232,222,Victor Wembanyama,C,22,SAS,22,22,750,11.6,23.8,.485,2.6,7.5,.342,9.0,16.4,.550,8.7,10.3,.847,3.6,12.1,15.7,3.9,1.4,5.1,3.9,3.6,34.4,,119,100
233,223,Blake Wesley,SG,22,POR,4,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,10.0,20.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,53,126
234,224,Derrick White,SG,31,BOS,7,7,251,5.3,16.5,.321,3.1,11.2,.273,2.2,5.3,.423,2.2,2.7,.846,2.0,2.7,4.7,4.5,1.2,2.0,2.2,2.4,15.9,,100,112
235,225,Aaron Wiggins,SG,27,OKC,13,0,75,6.0,16.8,.360,0.7,6.0,.111,5.4,10.7,.500,0.0,0.0,,0.7,2.7,3.4,3.4,0.7,0.7,2.7,2.7,12.7,,79,119
236,226,Amari Williams,PF,24,BOS,1,0,2,0.0,25.6,.000,0.0,0.0,,0.0,25.6,.000,25.6,51.2,.500,25.6,0.0,25.6,0.0,0.0,0.0,0.0,0.0,25.6,,91,119
