,Rk,Player,Pos,Age,Tm,Games,Games Started,Minutes Played,Field Goals Per 100 Team Possessions,Field Goal Attempts Per 100 Team Possessions,Field Goal Percentage,3-Point Field Goals Per 100 Team Possesssions,3-Point Field Goal Attempts Per 100 Team Possessions,3-Point Field Goal Percentage,2-Point Field Goals Per 100 Team Possessions,2-Point Field Goal Attempts Per 100 Team Possessions,2-Point Field Goal Percentage,Free Throws Per 100 Team Possessions,Free Throw Attempts Per 100 Team Possessions,Free Throw Percentage,Offensive Rebounds Per 100 Team Possessions,Defensive Rebounds Per 100 Team Possessions,Total Rebounds Per 100 Team Possessions,Assists Per 100 Team Possessions,Steals Per 100 Team Possessions,Blocks Per 100 Team Possessions,Turnovers Per 100 Team Possessions,Personal Fouls Per 100 Team Possessions,Points Per 100 Team Possessions,,Offensive Rating,Defensive Rating
117,113,Skal Labissière,PF,22,POR,3,0,11,4.6,18.2,.250,0.0,9.1,.000,4.6,9.1,.500,0.0,4.6,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,9.1,,50,122
118,114,Jake Layman,SF,24,POR,6,0,20,2.5,17.6,.143,0.0,12.5,.000,2.5,5.0,.500,7.5,10.0,.750,2.5,7.5,10.0,0.0,0.0,0.0,0.0,7.5,12.5,,74,116
119,115,T.J. Leaf,PF,21,IND,1,0,10,0.0,15.3,.000,0.0,5.1,.000,0.0,10.2,.000,10.2,10.2,1.000,5.1,10.2,15.3,0.0,0.0,0.0,0.0,0.0,10.2,,73,109
120,116,Kawhi Leonard,SF,27,TOR,24,24,939,13.0,26.6,.490,2.9,7.8,.379,10.1,18.8,.536,10.2,11.6,.884,2.9,8.8,11.7,5.0,2.1,0.9,4.0,3.0,39.2,,119,103
121,117,Meyers Leonard,C,26,POR,11,2,170,10.0,19.2,.523,4.1,9.7,.424,5.9,9.4,.625,0.9,2.7,.333,1.8,10.0,11.8,3.5,0.9,0.3,1.2,8.0,25.1,,125,112
122,118,Jon Leuer,PF,29,DET,1,0,5,9.5,19.1,.500,0.0,0.0,,9.5,19.1,.500,0.0,9.5,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,19.1,,77,128
123,119,Caris LeVert,SF,24,BRK,5,2,144,11.5,23.4,.493,3.8,8.3,.462,7.7,15.1,.511,6.7,9.3,.724,1.9,5.4,7.4,4.8,1.6,0.6,3.2,2.6,33.7,,118,118
124,120,Damian Lillard,PG,28,POR,16,16,650,10.7,25.5,.418,4.6,12.2,.373,6.1,13.3,.459,7.3,8.8,.833,0.6,5.2,5.9,8.2,2.1,0.4,4.6,3.1,33.2,,111,113
125,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
126,121,Jeremy Lin,PG,30,TOR,8,0,27,3.7,16.8,.222,1.9,3.7,.500,1.9,13.0,.143,7.5,7.5,1.000,0.0,5.6,5.6,7.5,1.9,0.0,9.3,3.7,16.8,,70,107
127,122,Shaun Livingston,PG,33,GSW,22,2,322,5.2,11.5,.453,0.0,0.3,.000,5.2,11.2,.466,3.2,3.8,.840,1.7,3.1,4.7,4.7,1.5,0.6,1.2,5.4,13.6,,116,116
128,123,Kevon Looney,C,22,GSW,21,1,432,7.3,10.6,.688,0.0,0.0,,7.3,10.6,.688,2.4,3.3,.724,4.7,6.1,10.7,2.3,1.4,1.3,1.5,5.7,17.0,,139,114
129,124,Brook Lopez,C,30,MIL,15,15,438,6.7,14.8,.455,2.4,8.3,.293,4.3,6.5,.661,2.6,3.2,.828,1.3,7.7,9.0,2.3,0.7,3.1,1.1,5.1,18.5,,115,102
130,125,Kyle Lowry,PG,32,TOR,24,24,901,6.8,15.5,.440,2.9,8.1,.359,3.9,7.4,.530,3.6,4.5,.802,1.2,5.4,6.5,8.9,1.7,0.4,3.0,5.4,20.2,,115,107
131,126,Trey Lyles,PF,23,DEN,3,0,8,0.0,19.5,.000,0.0,6.5,.000,0.0,13.0,.000,0.0,0.0,,6.5,0.0,6.5,13.0,0.0,0.0,0.0,6.5,0.0,,59,121
132,127,Thon Maker,PF,21,DET,4,2,69,4.8,18.0,.269,0.0,8.3,.000,4.8,9.7,.500,5.5,6.2,.889,2.8,3.5,6.2,2.8,0.0,2.8,2.1,9.7,15.2,,81,123
133,128,Boban Marjanović,C,30,PHI,11,0,105,11.2,18.6,.600,0.0,1.4,.000,11.2,17.2,.649,7.4,8.8,.842,6.1,10.7,16.8,5.1,0.9,1.4,6.5,8.4,29.8,,114,106
134,129,Jarell Martin,PF,24,ORL,3,0,18,11.2,25.1,.444,5.6,19.6,.286,5.6,5.6,1.000,0.0,5.6,.000,2.8,2.8,5.6,2.8,0.0,2.8,0.0,2.8,27.9,,104,114
135,130,Wesley Matthews,SG,32,IND,4,4,119,3.8,12.8,.300,3.0,9.0,.333,0.9,3.8,.222,1.3,1.3,1.000,0.0,4.3,4.3,3.4,1.3,0.4,3.4,2.6,12.0,,77,108
136,131,Patrick McCaw,SG,23,TOR,11,0,48,1.0,5.2,.200,1.0,3.1,.333,0.0,2.1,.000,2.1,2.1,1.000,2.1,1.0,3.1,4.2,2.1,0.0,1.0,4.2,5.2,,111,109
137,132,CJ McCollum,SG,27,POR,16,16,635,12.2,27.7,.440,3.6,9.2,.393,8.5,18.4,.464,3.2,4.4,.732,1.1,5.2,6.3,4.7,1.0,0.8,2.4,2.7,31.2,,108,115
138,133,T.J. McConnell,PG,26,PHI,9,0,75,7.8,17.6,.444,0.0,0.0,,7.8,17.6,.444,0.0,0.0,,0.7,3.3,3.9,7.2,1.3,0.7,0.7,2.6,15.6,,107,111
139,134,Doug McDermott,SF,27,IND,3,0,29,3.5,17.5,.200,0.0,12.3,.000,3.5,5.3,.667,3.5,7.0,.500,5.3,3.5,8.8,7.0,0.0,1.8,0.0,3.5,10.5,,82,110
140,135,Alfonzo McKinnie,SF,26,GSW,22,1,235,5.5,12.4,.441,2.1,6.7,.313,3.4,5.7,.593,0.8,2.1,.400,3.6,6.9,10.5,0.8,0.4,0.2,1.3,6.7,13.9,,108,117
141,136,Jodie Meeks,SG,31,TOR,14,0,66,6.9,22.1,.310,1.5,9.9,.154,5.3,12.2,.438,1.5,2.3,.667,0.0,6.9,6.9,0.8,3.0,0.8,2.3,5.3,16.8,,68,103
142,137,Khris Middleton,SF,27,MIL,15,15,515,7.9,18.8,.418,3.7,8.6,.435,4.1,10.2,.404,4.3,4.9,.885,0.8,8.1,8.9,6.2,0.8,0.0,2.7,4.1,23.8,,112,106
143,138,Malcolm Miller,SF,25,TOR,10,0,28,3.6,14.4,.250,1.8,10.8,.167,1.8,3.6,.500,5.4,7.2,.750,0.0,9.0,9.0,1.8,0.0,1.8,1.8,5.4,14.4,,83,107
144,139,Patty Mills,PG,30,SAS,7,0,152,4.8,14.9,.326,1.0,7.6,.136,3.8,7.3,.524,2.1,3.5,.600,0.3,4.8,5.2,8.6,2.4,0.3,1.0,3.1,12.8,,98,114
145,140,Paul Millsap,PF,33,DEN,14,14,469,8.1,17.3,.468,1.3,4.2,.316,6.8,13.1,.517,5.2,6.8,.770,2.7,7.8,10.4,1.2,1.3,1.7,2.0,5.3,22.8,,113,112
146,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
147,141,Nikola Mirotić,PF,27,MIL,14,8,298,7.1,18.9,.376,3.6,12.3,.289,3.6,6.6,.537,3.7,4.5,.821,2.8,7.0,9.7,1.6,1.6,0.5,2.3,4.0,21.5,,102,104
148,142,Donovan Mitchell,SG,22,UTA,5,5,193,9.1,28.4,.321,2.8,10.9,.256,6.3,17.5,.362,6.1,8.4,.727,1.8,4.6,6.3,4.1,2.0,0.3,5.3,3.8,27.1,,82,112
149,143,Greg Monroe,C,28,PHI,10,1,90,8.7,21.7,.400,0.5,2.2,.250,8.1,19.6,.417,3.8,4.9,.778,7.6,9.2,16.8,2.2,2.7,1.6,2.2,6.0,21.7,,104,103
150,144,Eric Moreland,PF,27,TOR,8,0,28,1.8,3.6,.500,0.0,0.0,,1.8,3.6,.500,0.0,0.0,,3.6,21.6,25.2,5.4,0.0,0.0,0.0,9.0,3.6,,161,101
151,145,Marcus Morris,PF,29,BOS,9,4,254,7.8,15.1,.519,3.4,7.6,.450,4.4,7.4,.590,4.4,5.9,.742,2.3,11.6,13.9,2.1,0.2,1.0,1.3,4.2,23.4,,128,105
152,146,Markieff Morris,PF,29,OKC,5,0,59,4.1,13.1,.313,1.6,5.7,.286,2.5,7.4,.333,5.7,7.4,.778,3.3,7.4,10.6,4.1,0.8,2.5,1.6,7.4,15.5,,108,111
153,147,Monte Morris,PG,23,DEN,14,0,224,7.7,20.0,.384,0.0,3.0,.000,7.7,17.0,.452,2.1,3.0,.692,0.7,3.7,4.4,8.4,1.2,0.2,1.4,3.5,17.4,,99,116
154,148,Donatas Motiejūnas,PF,28,SAS,5,0,19,16.6,27.6,.600,0.0,2.8,.000,16.6,24.9,.667,2.8,5.5,.500,8.3,11.1,19.3,5.5,0.0,0.0,0.0,2.8,35.9,,135,116
155,149,Jamal Murray,PG,21,DEN,14,14,508,11.0,25.8,.425,2.9,8.5,.337,8.1,17.3,.467,5.7,6.4,.903,1.9,4.3,6.3,6.8,1.4,0.2,2.3,2.5,30.6,,115,116
156,150,Džanan Musa,SG,19,BRK,2,0,15,6.2,9.2,.667,0.0,3.1,.000,6.2,6.2,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,6.2,0.0,9.2,12.3,12.3,,57,112
157,151,Abdel Nader,SF,25,OKC,3,0,5,9.6,19.3,.500,0.0,0.0,,9.6,19.3,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,19.3,,99,109
158,152,Shabazz Napier,PG,27,BRK,3,0,28,11.5,18.1,.636,4.9,8.2,.600,6.6,9.9,.667,11.5,13.2,.875,3.3,8.2,11.5,18.1,1.6,0.0,0.0,1.6,39.6,,187,116
159,153,Raul Neto,PG,26,UTA,3,0,20,2.4,14.7,.167,0.0,2.4,.000,2.4,12.2,.200,0.0,0.0,,0.0,7.3,7.3,2.4,0.0,0.0,0.0,4.9,4.9,,47,115
160,154,Georges Niang,PF,25,UTA,5,0,55,8.0,19.6,.409,3.6,11.6,.308,4.5,8.0,.556,0.0,0.0,,0.0,12.5,12.5,4.5,0.9,0.9,1.8,4.5,19.6,,99,109
161,155,Nerlens Noel,C,24,OKC,5,0,60,9.6,16.1,.600,0.0,0.0,,9.6,16.1,.600,0.0,1.6,.000,8.8,6.4,15.3,0.0,1.6,2.4,3.2,7.2,19.3,,108,110
162,156,Royce O'Neale,SF,25,UTA,5,0,137,7.5,16.1,.467,2.9,8.2,.348,4.6,7.9,.591,1.1,1.4,.750,0.7,7.5,8.2,2.9,0.7,0.7,3.6,5.4,18.9,,96,112
163,157,Kyle O'Quinn,C,28,IND,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.0,0.0,,0,114
164,158,Semi Ojeleye,PF,24,BOS,6,0,34,5.7,12.8,.444,4.3,7.1,.600,1.4,5.7,.250,2.8,2.8,1.000,1.4,1.4,2.8,2.8,0.0,0.0,1.4,7.1,18.5,,125,111
165,159,Zaza Pachulia,C,34,DET,2,0,22,4.3,13.0,.333,0.0,0.0,,4.3,13.0,.333,2.2,4.3,.500,2.2,17.4,19.5,0.0,0.0,0.0,2.2,6.5,10.9,,71,120
166,160,Chris Paul,PG,33,HOU,11,11,397,8.3,18.6,.446,2.1,7.9,.270,6.2,10.7,.576,4.8,5.7,.844,1.8,7.0,8.8,7.5,3.0,0.9,4.7,4.5,23.5,,109,106
167,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
168,161,Theo Pinson,SG,23,BRK,3,0,22,6.3,16.8,.375,6.3,14.7,.429,0.0,2.1,.000,0.0,0.0,,0.0,6.3,6.3,6.3,4.2,0.0,2.1,0.0,18.9,,112,112
169,162,Mason Plumlee,C,28,DEN,14,0,218,5.7,11.2,.511,0.0,0.2,.000,5.7,11.0,.522,3.8,6.7,.571,6.2,8.6,14.8,5.0,1.7,2.4,1.9,9.3,15.3,,122,109
170,163,Jakob Poeltl,C,23,SAS,7,7,177,6.8,10.7,.639,0.0,0.3,.000,6.8,10.4,.657,1.5,2.7,.556,7.4,8.6,16.0,3.6,0.6,1.5,0.9,7.7,15.1,,143,114
171,164,Quincy Pondexter,SF,30,SAS,5,0,12,0.0,8.7,.000,0.0,4.4,.000,0.0,4.4,.000,0.0,0.0,,0.0,4.4,4.4,8.7,4.4,0.0,0.0,8.7,0.0,,52,110
172,165,Norman Powell,SG,25,TOR,23,0,366,7.7,17.3,.444,3.3,8.5,.387,4.4,8.8,.500,1.9,2.6,.737,0.7,6.3,7.0,3.6,1.2,0.0,1.6,4.3,20.6,,109,108
173,166,JJ Redick,SG,34,PHI,12,12,376,7.0,16.1,.435,4.7,11.3,.414,2.3,4.8,.486,2.2,2.6,.850,0.3,2.1,2.3,2.5,0.1,0.4,2.9,4.2,20.9,,108,114
174,167,Austin Rivers,SG,26,HOU,10,0,215,6.3,14.4,.435,3.7,8.1,.457,2.6,6.3,.407,0.9,1.4,.667,0.5,4.4,4.9,2.3,1.2,0.2,1.9,7.2,17.2,,110,112
175,168,Glenn Robinson III,SF,25,DET,3,0,36,5.3,19.9,.267,1.3,10.6,.125,4.0,9.3,.429,5.3,5.3,1.000,2.7,6.6,9.3,2.7,2.7,0.0,1.3,6.6,17.2,,87,119
176,169,Jerome Robinson,SG,21,LAC,5,0,46,5.1,14.3,.357,3.1,6.1,.500,2.0,8.2,.250,5.1,5.1,1.000,2.0,4.1,6.1,7.2,2.0,0.0,1.0,4.1,18.4,,127,123
177,170,Terrence Ross,SG,27,ORL,5,0,146,6.9,18.6,.370,4.1,12.1,.343,2.8,6.5,.421,4.8,5.9,.824,0.3,5.9,6.2,2.4,2.1,0.7,3.4,3.4,22.7,,96,111
178,171,Terry Rozier,PG,24,BOS,9,0,162,5.7,17.6,.322,2.4,10.2,.235,3.3,7.5,.440,3.6,4.8,.750,1.2,10.5,11.7,5.1,1.2,0.6,3.0,4.5,17.3,,89,103
179,172,Ricky Rubio,PG,28,UTA,5,5,168,8.2,19.2,.424,1.2,5.8,.200,7.0,13.4,.522,5.0,5.8,.850,0.9,3.8,4.7,12.5,3.5,0.3,4.4,4.1,22.4,,106,109
180,173,D'Angelo Russell,PG,22,BRK,5,5,148,11.5,32.1,.359,3.7,11.5,.324,7.8,20.6,.379,3.4,4.1,.846,0.6,5.0,5.6,5.6,2.2,0.3,4.4,3.7,30.3,,89,117
181,174,Domantas Sabonis,C,22,IND,4,0,96,6.4,15.4,.414,0.5,2.1,.250,5.8,13.2,.440,4.8,7.4,.643,3.7,11.7,15.4,8.5,1.6,0.5,2.6,6.4,18.0,,106,103
182,175,Dennis Schröder,PG,25,OKC,5,0,151,8.0,17.6,.455,1.9,6.4,.300,6.1,11.2,.543,4.2,5.7,.722,0.6,4.5,5.1,5.4,1.3,0.0,1.9,3.5,22.0,,112,115
183,176,Mike Scott,PF,30,PHI,10,0,193,5.3,11.9,.447,3.0,8.6,.353,2.3,3.3,.692,0.5,0.5,1.000,1.0,7.6,8.6,1.3,0.8,0.0,1.8,5.6,14.2,,107,110
184,177,Thabo Sefolosha,SF,34,UTA,4,0,42,2.3,16.3,.143,1.2,9.3,.125,1.2,7.0,.167,0.0,0.0,,1.2,8.2,9.3,2.3,0.0,0.0,1.2,3.5,5.8,,48,115
185,178,Landry Shamet,SG,21,LAC,6,6,174,3.5,10.3,.342,2.7,8.4,.323,0.8,1.9,.429,2.7,2.7,1.000,0.3,3.0,3.2,2.7,1.6,0.0,1.9,4.1,12.4,,103,125
186,179,Iman Shumpert,SG,28,HOU,8,0,109,4.6,11.9,.385,3.7,10.1,.364,0.9,1.8,.500,0.5,1.8,.250,0.5,5.0,5.5,0.9,0.5,0.0,1.4,4.6,13.3,,100,114
187,180,Pascal Siakam,PF,24,TOR,24,24,891,10.2,21.6,.470,1.6,5.9,.279,8.5,15.8,.541,3.7,4.9,.759,2.3,7.4,9.7,3.7,1.4,1.0,1.9,3.8,25.7,,110,106
188,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
189,181,Ben Simmons,PG,22,PHI,12,12,421,8.4,13.5,.621,0.0,0.0,,8.4,13.5,.621,2.7,4.6,.575,2.7,7.1,9.8,8.4,1.7,1.4,3.7,5.2,19.4,,118,107
190,182,Jonathon Simmons,SF,29,PHI,7,0,52,9.4,28.2,.333,1.9,9.4,.200,7.5,18.8,.400,2.8,3.8,.750,1.9,6.6,8.5,1.9,0.9,0.0,5.6,1.9,23.5,,74,111
191,183,Anfernee Simons,SG,19,POR,5,0,12,0.0,29.3,.000,0.0,8.4,.000,0.0,20.9,.000,16.7,20.9,.800,0.0,0.0,0.0,0.0,4.2,0.0,0.0,8.4,16.7,,53,112
192,184,Marcus Smart,SG,24,BOS,2,0,32,1.5,16.6,.091,1.5,16.6,.091,0.0,0.0,,6.1,9.1,.667,6.1,0.0,6.1,6.1,4.5,0.0,4.5,4.5,10.6,,70,102
193,185,Ish Smith,PG,30,DET,4,0,81,5.9,22.4,.263,0.6,4.1,.143,5.3,18.3,.290,1.8,2.4,.750,0.6,5.9,6.5,8.3,1.8,0.6,2.4,4.7,14.1,,72,121
194,186,Zhaire Smith,SG,19,PHI,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,,,95
195,187,Tony Snell,SF,27,MIL,9,0,28,3.4,10.3,.333,1.7,3.4,.500,1.7,6.9,.250,0.0,0.0,,3.4,1.7,5.2,0.0,1.7,1.7,1.7,5.2,8.6,,87,105
196,188,Edmond Sumner,PG,23,IND,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,50.8,50.8,0.0,0.0,0.0,0.0,0.0,0.0,,,88
197,189,Jayson Tatum,SF,20,BOS,9,9,295,8.0,18.4,.438,1.6,5.1,.323,6.4,13.3,.481,4.8,6.4,.744,1.1,8.7,9.8,2.8,1.6,1.1,3.0,3.4,22.5,,99,103
198,190,Garrett Temple,SG,32,LAC,6,0,63,2.2,8.2,.273,0.7,5.2,.143,1.5,3.0,.500,5.2,7.5,.700,0.7,4.5,5.2,1.5,2.2,0.7,1.5,6.0,10.4,,94,121
199,191,Daniel Theis,C,26,BOS,7,0,42,5.8,16.1,.357,0.0,2.3,.000,5.8,13.8,.417,2.3,2.3,1.000,4.6,6.9,11.5,0.0,1.2,1.2,1.2,4.6,13.8,,90,105
200,192,Khyri Thomas,SG,22,DET,3,0,15,19.1,38.2,.500,3.2,12.7,.250,15.9,25.5,.625,3.2,3.2,1.000,0.0,6.4,6.4,0.0,6.4,0.0,0.0,0.0,44.6,,107,111
201,193,Klay Thompson,SG,28,GSW,21,21,818,9.9,21.7,.456,4.2,9.5,.443,5.7,12.2,.465,2.2,2.5,.902,0.7,4.5,5.2,2.7,1.7,0.9,2.3,3.6,26.2,,109,115
202,194,Sindarius Thornwell,SG,24,LAC,4,0,12,7.8,23.5,.333,3.9,11.8,.333,3.9,11.8,.333,0.0,0.0,,0.0,15.7,15.7,0.0,3.9,0.0,0.0,7.8,19.6,,84,112
203,195,P.J. Tucker,PF,33,HOU,11,11,426,4.7,10.3,.455,3.0,6.7,.456,1.6,3.6,.452,2.2,2.7,.826,2.2,7.4,9.6,2.2,2.2,0.9,0.9,4.1,14.6,,134,107
204,196,Evan Turner,PG,30,POR,16,0,245,3.1,9.4,.326,0.2,0.2,1.000,2.9,9.2,.311,2.5,3.1,.800,2.7,12.1,14.7,7.2,0.6,0.6,2.7,4.5,8.8,,99,111
205,197,Myles Turner,C,22,IND,4,4,126,5.6,14.1,.400,1.2,5.6,.214,4.4,8.5,.524,3.2,5.2,.615,1.6,8.5,10.1,2.4,0.0,2.8,1.2,5.6,15.7,,98,106
206,198,Ekpe Udoh,C,31,UTA,2,0,6,0.0,8.2,.000,0.0,0.0,,0.0,8.2,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,119
207,199,Jarred Vanderbilt,PF,19,DEN,3,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,10.4,10.4,0.0,0.0,10.4,0.0,0.0,0.0,,,103
208,200,Fred VanVleet,PG,24,TOR,24,0,592,5.5,14.1,.392,3.2,8.3,.388,2.3,5.8,.397,2.0,2.6,.774,0.6,2.8,3.4,5.3,1.5,0.5,1.8,4.2,16.3,,108,109
209,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
210,201,Nikola Vučević,C,28,ORL,5,5,147,7.2,19.8,.362,1.0,4.4,.231,6.2,15.4,.400,3.8,4.8,.786,3.1,10.6,13.7,5.1,0.7,1.7,4.4,4.1,19.2,,87,111
211,202,Lonnie Walker IV,SG,20,SAS,6,0,21,7.5,20.0,.375,0.0,2.5,.000,7.5,17.5,.429,0.0,0.0,,0.0,5.0,5.0,7.5,0.0,0.0,0.0,0.0,15.0,,95,120
212,203,Tyrone Wallace,PG,24,LAC,2,0,11,4.3,17.1,.250,0.0,0.0,,4.3,17.1,.250,8.5,12.8,.667,0.0,4.3,4.3,12.8,0.0,0.0,4.3,8.5,17.1,,88,128
213,204,Brad Wanamaker,PG,29,BOS,4,0,17,8.5,19.9,.429,2.8,2.8,1.000,5.7,17.1,.333,8.5,11.4,.750,0.0,0.0,0.0,8.5,5.7,0.0,5.7,0.0,28.5,,103,100
214,205,Russell Westbrook,PG,30,OKC,5,5,197,9.8,27.2,.360,2.7,8.3,.324,7.1,18.8,.377,5.6,6.4,.885,1.7,9.3,11.0,13.0,1.2,0.7,5.6,4.7,27.9,,99,111
215,206,Derrick White,PG,24,SAS,7,7,191,11.3,20.6,.547,1.4,4.7,.294,9.9,15.9,.621,5.2,7.1,.731,0.3,5.5,5.8,5.8,1.4,1.4,4.1,4.7,29.1,,111,115
216,207,Lou Williams,SG,32,LAC,6,0,176,12.0,27.8,.433,1.6,4.8,.333,10.4,23.0,.453,9.1,11.0,.829,1.6,2.9,4.5,12.3,1.3,0.3,4.8,3.7,34.7,,110,125
217,208,Robert Williams,C,21,BOS,3,0,13,3.7,7.4,.500,0.0,0.0,,3.7,7.4,.500,7.4,7.4,1.000,3.7,22.3,26.1,0.0,0.0,0.0,0.0,3.7,14.9,,156,101
218,209,D.J. Wilson,PF,22,MIL,8,0,43,9.0,17.9,.500,1.1,5.6,.200,7.9,12.3,.636,2.2,2.2,1.000,1.1,10.1,11.2,4.5,0.0,1.1,7.9,7.9,21.3,,84,105
219,210,Guerschon Yabusele,PF,23,BOS,4,0,14,6.9,13.8,.500,0.0,3.5,.000,6.9,10.4,.667,13.8,24.2,.571,3.5,3.5,6.9,3.5,0.0,3.5,3.5,10.4,27.7,,110,105
220,211,Thaddeus Young,PF,30,IND,4,4,130,7.0,16.4,.429,0.8,3.1,.250,6.3,13.3,.471,1.6,2.7,.571,3.5,7.4,11.0,5.9,4.3,1.2,2.0,3.9,16.4,,101,99
221,212,Ivica Zubac,C,21,LAC,4,3,39,10.8,21.7,.500,0.0,0.0,,10.8,21.7,.500,2.4,3.6,.667,13.3,13.3,26.5,1.2,2.4,2.4,4.8,6.0,24.1,,106,114
