,league,season,rank,player,team,position,salary
416,nba,2014,,Lance Thomas,NYK,SF,"$409,167"
417,nba,2014,418,Dahntay Jones,LAC,SF,"$387,632"
418,nba,2014,419,Reggie Williams,SAS,SF,"$344,036"
419,nba,2014,420,Amar'e Stoudemire,DAL,PF,"$306,876"
420,nba,2014,421,Kendrick Perkins,CLE,C,"$274,573"
421,nba,2014,422,John Lucas III,DET,PG,"$269,189"
422,nba,2014,423,Lorenzo Brown,MIN,PG,"$268,959"
423,nba,2014,424,Elijah Millsap,UTA,SG,"$241,731"
424,nba,2014,425,Bernard James,DAL,C,"$236,886"
425,nba,2014,426,Langston Galloway,NYK,PG,"$235,762"
426,nba,2014,427,Tyler Johnson,MIA,SG,"$199,950"
427,nba,2014,428,Henry Walker,MIA,PG,"$196,217"
428,nba,2014,429,Michael Beasley,MIA,SF,"$195,440"
429,nba,2014,430,Earl Barron,PHX,PF,"$183,049"
430,nba,2014,,Quincy Miller,DET,SF,"$183,049"
431,nba,2014,432,James McAdoo,GSW,SF,"$167,122"
432,nba,2014,433,Jordan Hamilton,LAC,SF,"$150,591"
433,nba,2014,434,Toney Douglas,NOP,SG,"$143,870"
434,nba,2014,435,JaMychal Green,MEM,PF,"$134,295"
435,nba,2014,436,Christapher Johnson,UTA,SF,"$113,059"
436,nba,2014,437,Bryce Cotton,UTA,PG,"$92,514"
437,nba,2014,438,Will Bynum,WAS,PG,"$72,234"
438,nba,2014,439,Jack Cooley,UTA,PF,"$62,671"
439,nba,2014,440,Earl Clark,BKN,SF,"$62,552"
440,nba,2014,,Austin Daye,ATL,PF,"$62,552"
441,nba,2014,442,Tim Frazier,POR,PG,"$50,734"
442,nba,2014,443,Chris Babb,BOS,SG,"$48,028"
443,nba,2014,444,Jabari Brown,LAL,SG,"$44,765"
444,nba,2014,445,Jorge Gutierrez,MIL,PG,"$43,226"
445,nba,2014,,Arinze Onuaku,MIN,PF,"$43,226"
446,nba,2014,447,Ricky Ledo,NYK,SG,"$38,423"
447,nba,2014,448,Lester Hudson,LAC,PG,"$27,887"
448,nba,2014,449,Jerel McNeal,PHX,PG,"$26,919"
449,nba,2014,450,Jamaal Franklin,DEN,SG,"$19,211"
450,nba,2014,451,Vander Blue,LAL,SG,"$14,409"
451,nba,2014,452,David Stockton,SAC,PG,"$11,937"
452,nba,2014,1,F,,,41
453,nba,2014,2,G,,,40
454,nba,2014,3,C,,,19
455,nba,2014,1,CLE,,,5
456,nba,2014,2,DAL,,,5
457,nba,2014,3,NOP,,,5
458,nba,2014,4,SAS,,,5
459,nba,2014,5,BKN,,,4
460,nba,2014,6,BOS,,,4
461,nba,2014,7,CHI,,,4
462,nba,2014,8,GSW,,,4
463,nba,2014,9,IND,,,4
464,nba,2014,10,LAC,,,4
465,nba,2014,11,MEM,,,4
466,nba,2014,12,MIA,,,4
467,nba,2014,13,POR,,,4
468,nba,2014,14,TOR,,,4
469,nba,2014,15,ATL,,,3
470,nba,2014,16,CHA,,,3
471,nba,2014,17,DEN,,,3
472,nba,2014,18,HOU,,,3
473,nba,2014,19,LAL,,,3
474,nba,2014,20,MIN,,,3
475,nba,2014,21,NYK,,,3
476,nba,2014,22,OKC,,,3
477,nba,2014,23,SAC,,,3
478,nba,2014,24,WAS,,,3
479,nba,2014,25,DET,,,2
480,nba,2014,26,MIL,,,2
481,nba,2014,27,PHX,,,2
482,nba,2014,28,UTA,,,2
483,nba,2014,29,PHI,,,1
484,nba,2014,30,ORL,,,1
485,nba,2014,1,F,,,41
486,nba,2014,2,G,,,40
487,nba,2014,3,C,,,19
488,nba,2014,1,CLE,,,5
489,nba,2014,2,DAL,,,5
490,nba,2014,3,NOP,,,5
491,nba,2014,4,SAS,,,5
492,nba,2014,5,BKN,,,4
493,nba,2014,6,BOS,,,4
494,nba,2014,7,CHI,,,4
495,nba,2014,8,GSW,,,4
496,nba,2014,9,IND,,,4
497,nba,2014,10,LAC,,,4
498,nba,2014,11,MEM,,,4
499,nba,2014,12,MIA,,,4
500,nba,2014,13,POR,,,4
501,nba,2014,14,TOR,,,4
502,nba,2014,15,ATL,,,3
503,nba,2014,16,CHA,,,3
504,nba,2014,17,DEN,,,3
505,nba,2014,18,HOU,,,3
506,nba,2014,19,LAL,,,3
507,nba,2014,20,MIN,,,3
508,nba,2014,21,NYK,,,3
509,nba,2014,22,OKC,,,3
510,nba,2014,23,SAC,,,3
511,nba,2014,24,WAS,,,3
512,nba,2014,25,DET,,,2
513,nba,2014,26,MIL,,,2
514,nba,2014,27,PHX,,,2
515,nba,2014,28,UTA,,,2
516,nba,2014,29,PHI,,,1
517,nba,2014,30,ORL,,,1
