,Rk,Player,Pos,Age,Tm,Games,Games Started,Minutes Played Per Game,Field Goals Per Game,Field Goal Attempts Per Game,Field Goal Percentage,3-Point Field Goals Per Game,3-Point Field Goal Attempts Per Game,3-Point Field Goal Percentage,2-Point Field Goals Per Game,2-Point Field Goal Attempts Per Game,2-Point Field Goal Percentage,Effective Field Goal Percentage,Free Throws Per Game,Free Throw Attempts Per Game,Free Throw Percentage,Offensive Rebounds Per Game,Defensive Rebounds Per Game,Total Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Turnovers Per Game,Personal Fouls Per Game,Points Per Game,Season
459,47,Jamal Crawford,SG,33,LAC,13,0,24.1,5.2,13.2,.398,2.1,6.1,.342,3.2,7.1,.446,.477,3.0,3.4,.886,0.4,1.1,1.5,2.0,0.9,0.2,1.2,1.8,15.5,2013-2014
460,48,Jordan Crawford,SG,25,GSW,6,0,9.5,2.0,5.5,.364,0.3,1.2,.286,1.7,4.3,.385,.394,1.8,2.3,.786,0.7,0.8,1.5,0.3,0.2,0.0,0.8,1.2,6.2,2013-2014
461,49,Jae Crowder,SF,23,DAL,7,0,11.6,1.1,2.6,.444,0.4,1.0,.429,0.7,1.6,.455,.528,0.0,0.0,0,0.6,1.1,1.7,0.3,0.3,0.1,0.4,1.9,2.7,2013-2014
462,50,Stephen Curry,PG,25,GSW,7,7,42.3,7.3,16.6,.440,3.1,8.1,.386,4.1,8.4,.492,.534,5.3,6.0,.881,0.6,3.0,3.6,8.4,1.7,0.1,3.7,2.6,23.0,2013-2014
463,51,Samuel Dalembert,C,32,DAL,7,7,19.3,1.6,3.4,.458,0.0,0.0,0,1.6,3.4,.458,.458,1.4,2.1,.667,3.3,5.1,8.4,0.0,0.3,1.4,0.6,2.1,4.6,2013-2014
464,52,Troy Daniels,SG,22,HOU,4,0,17.0,2.3,4.3,.529,2.0,3.8,.533,0.3,0.5,.500,.765,1.3,1.3,1.000,0.8,1.5,2.3,0.3,0.5,0.0,0.5,2.5,7.8,2013-2014
465,53,Ed Davis,PF,24,MEM,7,0,3.6,0.4,1.4,.300,0.0,0.0,0,0.4,1.4,.300,.300,0.0,0.1,.000,1.1,1.0,2.1,0.0,0.1,0.4,0.3,0.3,0.9,2013-2014
466,54,Glen Davis,PF,28,LAC,13,0,12.2,1.9,3.2,.610,0.0,0.0,0,1.9,3.2,.610,.610,0.0,0.0,0,1.1,1.7,2.8,0.7,0.2,0.2,0.5,1.8,3.8,2013-2014
467,55,Austin Daye,SF,25,SAS,1,0,6.0,0.0,2.0,.000,0.0,0.0,0,0.0,2.0,.000,.000,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-2014
468,56,Nando De Colo,SG,26,TOR,1,0,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2013-2014
469,57,DeMar DeRozan,SG,24,TOR,7,7,40.3,6.4,16.7,.385,0.9,2.6,.333,5.6,14.1,.394,.410,10.1,11.3,.899,0.4,3.7,4.1,3.6,1.1,0.3,2.6,3.3,23.9,2013-2014
470,58,Boris Diaw,PF,31,SAS,23,3,26.3,3.5,7.0,.500,0.8,2.0,.400,2.7,5.0,.539,.556,1.4,2.1,.688,1.1,3.7,4.8,3.4,0.6,0.1,1.3,1.9,9.2,2013-2014
471,59,Toney Douglas,PG,27,MIA,10,0,2.9,0.3,0.9,.333,0.3,0.6,.500,0.0,0.3,.000,.500,0.1,0.2,.500,0.1,0.3,0.4,0.5,0.0,0.0,0.1,0.3,1.0,2013-2014
472,60,Chris Douglas-Roberts,SF,27,CHA,4,0,17.5,2.8,4.0,.688,1.0,2.0,.500,1.8,2.0,.875,.813,3.0,3.5,.857,0.5,1.5,2.0,0.5,0.0,0.0,1.0,2.8,9.5,2013-2014
473,61,Jared Dudley,SF,28,LAC,7,0,6.4,0.4,1.6,.273,0.4,0.9,.500,0.0,0.7,.000,.409,0.0,0.0,0,0.0,0.9,0.9,0.3,0.1,0.0,0.0,0.7,1.3,2013-2014
474,62,Tim Duncan,C,37,SAS,23,23,32.7,6.5,12.4,.523,0.0,0.1,.000,6.5,12.3,.527,.523,3.3,4.3,.760,2.8,6.3,9.2,2.0,0.3,1.3,1.1,2.3,16.3,2013-2014
475,63,Mike Dunleavy,SF,33,CHI,5,5,32.6,5.0,10.6,.472,2.4,5.2,.462,2.6,5.4,.481,.585,0.8,1.2,.667,1.0,2.6,3.6,2.4,0.6,0.2,1.0,1.4,13.2,2013-2014
476,64,Kevin Durant,SF,25,OKC,19,19,42.9,10.2,22.2,.460,2.3,6.6,.344,7.9,15.6,.508,.511,6.9,8.6,.810,1.3,7.6,8.9,3.9,1.0,1.3,3.8,2.2,29.6,2013-2014
477,65,Wayne Ellington,SG,26,DAL,2,0,7.0,1.0,3.0,.333,1.0,3.0,.333,0.0,0.0,0,.500,1.0,1.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,4.0,2013-2014
478,66,Monta Ellis,SG,28,DAL,7,7,35.6,7.4,18.1,.409,1.7,4.9,.353,5.7,13.3,.430,.457,3.9,4.4,.871,0.9,1.6,2.4,2.9,1.3,0.1,2.1,2.7,20.4,2013-2014
479,67,Landry Fields,SF,25,TOR,3,0,8.7,0.0,0.7,.000,0.0,0.0,0,0.0,0.7,.000,.000,0.0,0.0,0,0.7,1.7,2.3,0.3,1.3,0.3,0.3,0.7,0.0,2013-2014
480,68,Derek Fisher,SG,39,OKC,19,0,15.7,1.2,3.8,.315,0.6,2.2,.293,0.6,1.7,.344,.397,0.8,0.8,1.000,0.3,1.4,1.7,0.8,0.7,0.0,0.3,1.4,3.8,2013-2014
481,69,Jamaal Franklin,SG,22,MEM,2,0,2.0,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2013-2014
482,70,Joel Freeland,C,26,POR,9,0,2.7,0.0,0.3,.000,0.0,0.0,0,0.0,0.3,.000,.000,0.1,0.2,.500,0.4,0.4,0.9,0.1,0.1,0.1,0.4,0.8,0.1,2013-2014
483,71,Francisco García,SF,32,HOU,2,0,11.0,1.0,3.0,.333,0.0,1.5,.000,1.0,1.5,.667,.333,1.5,2.0,.750,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.5,3.5,2013-2014
484,72,Kevin Garnett,C,37,BRK,12,12,20.8,2.8,5.3,.524,0.0,0.2,.000,2.8,5.1,.541,.524,1.4,1.9,.739,1.6,4.8,6.3,1.3,0.8,0.4,1.1,2.1,6.9,2013-2014
485,73,Marc Gasol,C,29,MEM,7,7,42.7,6.7,16.6,.405,0.0,0.1,.000,6.7,16.4,.409,.405,3.9,4.9,.794,1.9,5.9,7.7,4.4,1.7,0.9,1.7,3.9,17.3,2013-2014
486,74,Paul George,SF,23,IND,19,19,41.1,7.3,16.6,.438,2.7,6.8,.403,4.5,9.8,.462,.521,5.3,6.7,.789,0.7,6.9,7.6,3.8,2.2,0.4,2.6,2.9,22.6,2013-2014
487,75,Taj Gibson,PF,28,CHI,5,0,30.8,6.4,11.4,.561,0.0,0.0,0,6.4,11.4,.561,.561,5.4,7.2,.750,4.2,2.0,6.2,0.4,0.4,2.4,1.6,2.4,18.2,2013-2014
488,76,Manu Ginóbili,SG,36,SAS,23,0,25.5,4.5,10.3,.439,1.8,4.6,.390,2.7,5.7,.477,.525,3.5,4.1,.862,0.4,2.9,3.3,4.1,1.6,0.1,2.3,2.6,14.3,2013-2014
489,77,Drew Gooden,C,32,WAS,10,0,14.6,1.4,3.8,.368,0.0,0.4,.000,1.4,3.4,.412,.368,0.6,0.8,.750,2.0,2.2,4.2,0.4,0.3,0.4,0.4,3.0,3.4,2013-2014
490,78,Marcin Gortat,C,29,WAS,11,11,34.7,5.3,10.7,.492,0.0,0.0,0,5.3,10.7,.492,.492,2.5,3.7,.659,3.3,6.6,9.9,1.5,0.5,1.3,1.8,2.0,13.0,2013-2014
491,79,Danny Granger,SF,30,LAC,13,0,10.3,0.8,3.1,.275,0.4,1.7,.227,0.5,1.4,.333,.338,0.5,0.7,.778,0.2,1.4,1.5,0.2,0.5,0.1,0.2,1.8,2.6,2013-2014
492,80,Danny Green,SG,26,SAS,23,23,23.0,3.4,6.9,.491,2.1,4.4,.475,1.3,2.5,.517,.642,0.4,0.5,.818,0.4,2.6,3.0,0.9,1.4,0.7,0.9,2.2,9.3,2013-2014
493,81,Draymond Green,SF,23,GSW,7,4,32.6,4.0,8.6,.467,1.1,4.1,.276,2.9,4.4,.645,.533,2.7,3.4,.792,2.6,5.7,8.3,2.9,1.7,1.7,2.4,4.7,11.9,2013-2014
494,82,Willie Green,SG,32,LAC,5,0,3.8,0.2,1.0,.200,0.2,0.8,.250,0.0,0.2,.000,.300,0.4,0.4,1.000,0.0,1.4,1.4,0.2,0.6,0.0,0.2,0.6,1.0,2013-2014
495,83,Blake Griffin,PF,24,LAC,13,13,36.8,9.0,18.0,.500,0.1,0.5,.143,8.9,17.5,.511,.502,5.5,7.4,.740,2.7,4.7,7.4,3.8,1.2,1.1,2.4,4.2,23.5,2013-2014
496,84,Jorge Gutiérrez,PG,25,BRK,2,0,1.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,1.0,2.0,.500,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2013-2014
497,85,Tyler Hansbrough,PF,28,TOR,3,0,9.7,0.3,1.0,.333,0.0,0.0,0,0.3,1.0,.333,.333,1.7,2.0,.833,0.7,1.3,2.0,0.3,0.0,0.0,0.7,2.7,2.3,2013-2014
498,86,James Harden,SG,24,HOU,6,6,43.8,8.3,22.2,.376,2.7,9.0,.296,5.7,13.2,.430,.436,7.5,8.3,.900,0.8,3.8,4.7,5.8,2.0,0.2,3.5,3.5,26.8,2013-2014
499,87,Al Harrington,PF,33,WAS,7,0,8.4,0.9,2.1,.400,0.0,1.0,.000,0.9,1.1,.750,.400,0.7,1.0,.714,0.1,2.1,2.3,0.0,0.4,0.0,0.6,2.0,2.4,2013-2014
500,88,Devin Harris,PG,30,DAL,7,0,25.1,4.4,9.4,.470,1.6,3.6,.440,2.9,5.9,.488,.553,1.0,1.1,.875,0.1,2.3,2.4,3.9,0.3,0.3,1.6,1.9,11.4,2013-2014
501,89,Udonis Haslem,PF,33,MIA,16,6,10.6,1.1,2.3,.459,0.0,0.0,0,1.1,2.3,.459,.459,0.4,0.6,.600,0.8,1.8,2.6,0.3,0.1,0.2,0.1,1.8,2.5,2013-2014
502,90,Chuck Hayes,C,30,TOR,5,0,7.6,0.4,1.6,.250,0.0,0.0,0,0.4,1.6,.250,.250,0.4,0.4,1.000,0.8,0.8,1.6,0.4,0.6,0.0,0.2,1.0,1.2,2013-2014
503,91,Gerald Henderson,SG,26,CHA,4,4,29.8,3.5,9.3,.378,0.0,2.3,.000,3.5,7.0,.500,.378,2.8,4.3,.647,0.3,3.8,4.0,2.3,1.0,0.3,1.5,3.0,9.8,2013-2014
504,92,Roy Hibbert,C,27,IND,19,19,28.5,3.5,7.7,.449,0.0,0.1,.000,3.5,7.7,.452,.449,2.3,3.0,.772,2.3,3.2,5.5,0.9,0.2,1.4,1.3,3.3,9.3,2013-2014
505,93,Nenê,PF,31,WAS,10,10,32.5,6.4,13.8,.464,0.0,0.0,0,6.4,13.8,.464,.464,0.9,2.6,.346,0.8,4.5,5.3,2.6,0.9,1.1,1.7,3.6,13.7,2013-2014
506,94,George Hill,PG,27,IND,19,19,36.2,4.2,9.4,.444,1.5,4.1,.364,2.7,5.3,.505,.522,2.3,3.2,.721,0.7,3.1,3.7,3.0,1.2,0.2,1.5,2.3,12.1,2013-2014
507,95,Solomon Hill,SF,22,IND,1,0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-2014
508,96,Kirk Hinrich,PG,33,CHI,5,5,33.4,4.6,11.2,.411,1.4,3.8,.368,3.2,7.4,.432,.473,0.4,0.8,.500,0.2,2.8,3.0,4.4,0.8,0.2,2.2,4.4,11.0,2013-2014
509,97,Ryan Hollins,PF,29,LAC,5,0,1.8,0.2,0.8,.250,0.0,0.0,0,0.2,0.8,.250,.250,0.2,0.2,1.000,0.2,0.4,0.6,0.0,0.0,0.0,0.2,0.6,0.6,2013-2014
510,98,Dwight Howard,C,28,HOU,6,6,38.5,9.7,17.7,.547,0.0,0.0,0,9.7,17.7,.547,.547,6.7,10.7,.625,4.5,9.2,13.7,1.8,0.7,2.8,3.2,4.2,26.0,2013-2014
511,99,Serge Ibaka,PF,24,OKC,17,17,34.2,5.1,8.6,.592,0.3,0.8,.385,4.8,7.9,.612,.609,1.5,2.0,.765,1.8,5.0,6.8,0.7,0.6,2.5,1.2,3.2,12.1,2013-2014
512,100,Andre Iguodala,SF,30,GSW,7,7,35.4,4.6,8.9,.516,1.1,2.1,.533,3.4,6.7,.511,.581,2.9,4.7,.606,0.7,4.0,4.7,4.4,1.3,0.3,3.0,2.7,13.1,2013-2014
513,101,Reggie Jackson,PG,23,OKC,19,4,27.9,3.9,8.5,.466,1.1,2.8,.396,2.8,5.7,.500,.531,2.1,2.3,.886,0.7,3.1,3.8,2.4,0.3,0.2,2.0,2.6,11.1,2013-2014
514,102,Bernard James,C,28,DAL,2,0,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2013-2014
515,103,LeBron James,PF,29,MIA,20,20,38.2,9.6,17.0,.565,1.8,4.3,.407,7.9,12.7,.618,.616,6.5,8.0,.806,0.7,6.4,7.1,4.8,1.8,0.6,3.1,2.3,27.4,2013-2014
516,104,Al Jefferson,C,29,CHA,3,3,35.3,8.7,17.7,.491,0.0,0.0,0,8.7,17.7,.491,.491,1.3,1.7,.800,2.0,7.3,9.3,0.7,0.3,1.7,0.3,2.3,18.7,2013-2014
517,105,Amir Johnson,PF,26,TOR,7,7,27.3,4.9,7.4,.654,0.0,0.3,.000,4.9,7.1,.680,.654,1.3,1.7,.750,2.3,3.7,6.0,1.0,0.4,0.6,1.7,4.1,11.0,2013-2014
518,106,James Johnson,SF,26,MEM,3,0,9.3,1.7,5.0,.333,0.7,1.7,.400,1.0,3.3,.300,.400,2.3,3.3,.700,1.3,0.7,2.0,0.0,0.3,0.0,0.0,1.0,6.3,2013-2014
519,107,Joe Johnson,SG,32,BRK,12,12,39.1,8.2,15.3,.533,1.8,4.4,.415,6.3,10.9,.580,.592,3.0,3.6,.837,0.8,3.1,3.8,2.9,0.5,0.3,1.6,1.7,21.2,2013-2014
520,108,James Jones,SF,33,MIA,15,0,8.4,1.2,2.7,.450,1.0,2.1,.469,0.2,0.5,.375,.638,0.1,0.2,.667,0.2,0.5,0.7,0.3,0.2,0.1,0.0,1.1,3.5,2013-2014
521,109,Perry Jones,PF,22,OKC,11,0,5.0,0.6,1.6,.389,0.3,0.9,.300,0.4,0.7,.500,.472,0.0,0.0,0,0.3,0.5,0.8,0.1,0.0,0.1,0.1,0.8,1.5,2013-2014
522,110,Terrence Jones,PF,22,HOU,6,2,23.0,3.3,6.5,.513,0.0,0.2,.000,3.3,6.3,.526,.513,1.0,2.0,.500,2.8,3.3,6.2,1.3,0.8,0.5,0.3,2.2,7.7,2013-2014
523,111,DeAndre Jordan,C,25,LAC,13,13,34.0,3.5,4.8,.730,0.0,0.0,0,3.5,4.8,.730,.730,2.5,5.8,.434,3.3,9.2,12.5,0.8,0.9,2.5,1.8,3.5,9.6,2013-2014
524,112,Cory Joseph,SG,22,SAS,17,0,5.1,1.0,2.1,.486,0.0,0.2,.000,1.0,1.9,.531,.486,0.8,1.1,.778,0.1,0.5,0.5,0.5,0.2,0.0,0.2,0.4,2.8,2013-2014
525,113,Michael Kidd-Gilchrist,SF,20,CHA,4,4,22.8,3.5,6.8,.519,0.0,0.3,.000,3.5,6.5,.538,.519,1.5,2.5,.600,2.0,4.5,6.5,1.5,0.0,0.5,2.0,3.3,8.5,2013-2014
526,114,Andrei Kirilenko,PF,32,BRK,10,0,14.4,0.7,1.5,.467,0.0,0.0,0,0.7,1.5,.467,.467,1.1,1.7,.647,1.0,1.3,2.3,1.0,1.0,0.3,0.3,1.1,2.5,2013-2014
527,115,Kyle Korver,SG,32,ATL,7,7,35.7,4.3,9.4,.455,3.3,7.7,.426,1.0,1.7,.583,.629,1.6,1.7,.917,0.3,5.0,5.3,0.7,0.6,0.3,1.6,2.1,13.4,2013-2014
528,116,Kosta Koufos,C,24,MEM,7,0,6.4,1.0,2.3,.438,0.0,0.0,0,1.0,2.3,.438,.438,0.6,0.6,1.000,1.0,1.1,2.1,0.3,0.3,0.4,0.4,1.0,2.6,2013-2014
529,117,Ognjen Kuzmić,C,23,GSW,3,0,2.7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.3,1.0,1.3,0.0,0.0,0.0,0.0,0.7,0.0,2013-2014
530,118,Jeremy Lamb,SG,21,OKC,11,0,9.1,1.5,3.8,.405,0.2,1.3,.143,1.4,2.5,.536,.429,0.4,0.4,1.000,0.4,1.1,1.5,0.6,0.6,0.1,0.3,0.7,3.6,2013-2014
531,119,Shane Larkin,PG,21,DAL,2,0,5.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,2013-2014
532,120,Courtney Lee,SG,28,MEM,7,7,32.0,3.6,8.6,.417,0.9,2.7,.316,2.7,5.9,.463,.467,2.0,2.6,.778,0.4,1.6,2.0,1.6,0.7,0.3,0.9,2.9,10.0,2013-2014
533,121,David Lee,PF,30,GSW,7,7,31.0,5.9,11.0,.532,0.0,0.0,0,5.9,11.0,.532,.532,2.1,2.7,.789,3.4,5.7,9.1,2.6,0.6,0.0,2.4,4.0,13.9,2013-2014
534,122,Kawhi Leonard,SF,22,SAS,23,23,32.0,5.3,10.4,.510,1.3,3.2,.419,4.0,7.2,.552,.575,2.3,3.1,.736,1.3,5.4,6.7,1.7,1.7,0.6,1.3,2.9,14.3,2013-2014
535,123,Meyers Leonard,C,21,POR,4,0,2.3,0.0,0.5,.000,0.0,0.0,0,0.0,0.5,.000,.000,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.0,2013-2014
536,124,Jon Leuer,PF,24,MEM,3,0,7.7,1.0,2.3,.429,0.3,0.7,.500,0.7,1.7,.400,.500,0.7,0.7,1.000,0.7,2.0,2.7,0.7,0.3,0.0,0.0,0.7,3.0,2013-2014
537,125,Rashard Lewis,SF,34,MIA,18,8,17.7,1.9,4.7,.412,1.2,3.3,.373,0.7,1.4,.500,.541,0.2,0.2,.750,0.2,1.8,2.1,0.3,0.4,0.3,0.3,1.6,5.3,2013-2014
538,126,Damian Lillard,PG,23,POR,11,11,42.4,7.5,17.2,.439,2.5,6.4,.386,5.1,10.8,.471,.511,5.4,6.0,.894,1.1,4.0,5.1,6.5,1.0,0.1,2.7,2.6,22.9,2013-2014
539,127,Jeremy Lin,PG,25,HOU,6,0,29.5,4.2,10.2,.410,0.8,3.8,.217,3.3,6.3,.526,.451,2.2,2.7,.813,1.2,2.5,3.7,4.3,0.5,0.2,2.2,2.5,11.3,2013-2014
540,128,Shaun Livingston,PG,28,BRK,12,10,27.1,3.7,7.2,.512,0.1,0.1,1.000,3.6,7.1,.506,.517,2.3,3.1,.730,0.7,2.8,3.5,3.3,0.4,0.4,1.8,3.4,9.7,2013-2014
541,129,Robin Lopez,C,25,POR,11,11,33.4,3.9,8.0,.489,0.0,0.0,0,3.9,8.0,.489,.489,2.2,3.3,.667,4.3,4.9,9.2,0.8,0.5,1.8,1.0,3.6,10.0,2013-2014
542,130,Kyle Lowry,PG,27,TOR,7,7,38.7,6.3,15.6,.404,2.4,6.1,.395,3.9,9.4,.409,.482,6.1,7.0,.878,1.3,3.4,4.7,4.7,0.9,0.0,2.9,3.9,21.1,2013-2014
543,131,Shelvin Mack,PG,23,ATL,7,0,16.9,2.7,6.7,.404,1.4,3.9,.370,1.3,2.9,.450,.511,1.3,1.7,.750,0.4,1.4,1.9,3.6,0.6,0.0,0.9,1.4,8.1,2013-2014
544,132,Ian Mahinmi,C,27,IND,19,0,12.7,0.7,1.4,.481,0.0,0.0,0,0.7,1.4,.481,.481,0.6,0.9,.611,1.2,1.2,2.4,0.2,0.3,0.8,0.5,2.0,1.9,2013-2014
545,133,Shawn Marion,SF,35,DAL,7,7,27.6,3.4,8.4,.407,0.6,2.6,.222,2.9,5.9,.488,.441,1.0,1.6,.636,2.0,3.3,5.3,1.9,0.9,0.1,0.7,1.6,8.4,2013-2014
546,134,Cartier Martin,SF,29,ATL,3,0,5.0,0.7,1.0,.667,0.0,0.0,0,0.7,1.0,.667,.667,0.0,0.0,0,0.3,0.7,1.0,0.0,0.7,0.0,0.3,0.7,1.3,2013-2014
547,135,Wesley Matthews,SG,27,POR,11,11,38.7,5.1,12.4,.412,2.0,6.2,.324,3.1,6.2,.500,.493,2.4,2.9,.813,0.6,3.3,3.9,1.3,1.3,0.5,2.0,4.1,14.5,2013-2014
548,136,CJ McCollum,SG,22,POR,6,0,4.0,0.2,1.8,.091,0.0,0.8,.000,0.2,1.0,.167,.091,0.3,0.3,1.000,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.3,0.7,2013-2014
549,137,Josh McRoberts,PF,26,CHA,4,4,38.5,3.8,8.3,.455,2.0,4.3,.471,1.8,4.0,.438,.576,2.0,2.5,.800,0.3,6.5,6.8,3.8,1.0,0.3,1.5,3.3,11.5,2013-2014
550,138,Andre Miller,SG,37,WAS,11,0,9.8,1.7,3.7,.463,0.1,0.3,.333,1.6,3.5,.474,.476,0.5,0.8,.556,0.2,0.8,1.0,0.8,0.3,0.0,0.7,1.1,4.0,2013-2014
551,139,Mike Miller,SF,33,MEM,7,1,24.7,2.1,6.0,.357,2.0,4.1,.483,0.1,1.9,.077,.524,1.0,1.3,.778,0.3,3.4,3.7,1.3,0.9,0.0,0.7,2.3,7.3,2013-2014
552,140,Patty Mills,PG,25,SAS,23,0,15.3,2.7,6.1,.447,1.4,3.4,.405,1.3,2.7,.500,.560,0.4,0.6,.769,0.1,1.4,1.5,1.4,0.7,0.0,0.6,1.3,7.3,2013-2014
553,141,Paul Millsap,PF,28,ATL,7,7,38.1,5.9,14.7,.398,1.3,3.9,.333,4.6,10.9,.421,.442,6.4,8.0,.804,3.0,7.9,10.9,2.9,1.4,1.9,2.9,3.6,19.4,2013-2014
554,142,Nazr Mohammed,C,36,CHI,2,0,2.5,0.0,0.5,.000,0.0,0.0,0,0.0,0.5,.000,.000,0.0,0.0,0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,2013-2014
555,143,Mike Muscala,PF,22,ATL,2,0,2.5,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-2014
556,144,Gary Neal,SG,29,CHA,4,0,26.0,4.5,12.8,.353,1.0,4.5,.222,3.5,8.3,.424,.392,1.3,1.8,.714,0.8,1.3,2.0,1.0,0.0,0.0,2.0,2.3,11.3,2013-2014
557,145,Nemanja Nedović,SG,22,GSW,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013-2014
558,146,Joakim Noah,C,28,CHI,5,5,42.0,4.2,8.2,.512,0.0,0.0,0,4.2,8.2,.512,.512,2.0,3.4,.588,3.0,9.8,12.8,4.6,1.0,1.4,3.8,3.8,10.4,2013-2014
559,147,Steve Novak,PF,30,TOR,4,0,3.8,0.0,0.8,.000,0.0,0.8,.000,0.0,0.0,0,.000,0.0,0.0,0,0.0,1.3,1.3,0.3,0.0,0.0,0.0,0.0,0.0,2013-2014
560,148,Dirk Nowitzki,PF,35,DAL,7,7,37.6,7.7,18.0,.429,0.1,1.7,.083,7.6,16.3,.465,.433,3.6,4.4,.806,0.7,7.3,8.0,1.6,0.9,0.9,2.1,2.9,19.1,2013-2014
561,149,Jermaine O'Neal,PF,35,GSW,7,3,12.0,2.6,4.6,.563,0.0,0.0,0,2.6,4.6,.563,.563,0.9,1.1,.750,1.7,1.7,3.4,0.1,0.1,0.4,0.6,1.7,6.0,2013-2014
562,150,Greg Oden,C,26,MIA,3,0,2.3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.7,0.0,2013-2014
563,151,Jannero Pargo,PG,34,CHA,1,0,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-2014
564,152,Tony Parker,PG,31,SAS,23,23,31.3,7.3,15.0,.486,0.6,1.5,.371,6.7,13.5,.498,.504,2.2,3.0,.729,0.2,1.7,2.0,4.8,0.7,0.1,2.7,1.6,17.4,2013-2014
565,153,Chandler Parsons,SF,25,HOU,6,6,41.7,7.7,17.5,.438,2.2,6.0,.361,5.5,11.5,.478,.500,1.8,2.5,.733,1.0,5.8,6.8,2.3,0.7,0.3,0.8,3.2,19.3,2013-2014
566,154,Patrick Patterson,PF,24,TOR,7,0,28.4,3.7,6.9,.542,1.0,2.6,.389,2.7,4.3,.633,.615,2.0,2.6,.778,1.7,5.0,6.7,1.3,0.4,0.4,0.9,1.9,10.4,2013-2014
567,155,Chris Paul,PG,28,LAC,13,13,36.3,7.1,15.2,.467,2.5,5.4,.457,4.6,9.8,.472,.548,3.2,4.1,.774,0.9,3.3,4.2,10.3,2.8,0.0,3.0,3.8,19.8,2013-2014
568,156,Kendrick Perkins,C,29,OKC,19,19,20.2,1.3,2.4,.533,0.0,0.0,0,1.3,2.4,.533,.533,0.6,0.8,.800,1.7,3.6,5.4,0.7,0.2,0.3,1.3,3.4,3.2,2013-2014
569,157,Paul Pierce,SF,36,BRK,12,12,30.7,5.0,10.8,.465,1.6,4.4,.358,3.4,6.3,.539,.539,2.1,2.7,.781,0.3,4.2,4.5,2.0,1.2,0.3,1.7,3.7,13.7,2013-2014
570,158,Mason Plumlee,C,23,BRK,10,0,11.4,0.7,1.6,.438,0.0,0.0,0,0.7,1.6,.438,.438,0.8,1.8,.444,0.5,1.8,2.3,0.2,0.3,0.7,0.9,2.4,2.2,2013-2014
571,159,Otto Porter Jr.,SF,20,WAS,3,0,2.0,0.3,1.0,.333,0.0,0.3,.000,0.3,0.7,.500,.333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2013-2014
572,160,Tayshaun Prince,SF,33,MEM,7,6,16.1,1.4,3.7,.385,0.1,0.6,.250,1.3,3.1,.409,.404,0.0,0.0,0,0.6,0.9,1.4,0.9,0.1,0.0,0.1,1.1,3.0,2013-2014
573,161,Zach Randolph,PF,32,MEM,6,6,39.0,7.0,17.3,.404,0.0,0.2,.000,7.0,17.2,.408,.404,4.2,6.8,.610,2.8,5.8,8.7,2.3,0.8,0.2,1.7,2.2,18.2,2013-2014
574,162,JJ Redick,SG,29,LAC,13,13,27.0,4.7,10.2,.459,2.0,5.0,.400,2.7,5.2,.515,.556,1.9,2.0,.962,0.3,1.4,1.7,1.5,0.8,0.0,1.0,1.8,13.3,2013-2014
